forecast_date,made_on,target,model,prediction,actual,error,verified,unit,source,actual_nasa,actual_meteo,horizon
2026-01-01,2026-01-01,TMP2m,lstm,14.059,13.32,0.739,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,TMP2m,qlstm,14.734,13.32,1.414,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,TMP2m,gru,14.129,13.32,0.809,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,TMP2m,qgru,13.743,13.32,0.423,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,TMP2m,ann,13.652,13.32,0.332,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,TMP2m,hqnn,13.959,13.32,0.639,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,TMP2m,ensemble,14.046,13.32,0.726,True,C,NASA+Meteo,13.32,13.3,1
2026-01-01,2026-01-01,RH2m,lstm,43.528,68.94,-25.412,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,RH2m,qlstm,47.987,68.94,-20.953,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,RH2m,gru,50.369,68.94,-18.571,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,RH2m,qgru,50.593,68.94,-18.347,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,RH2m,ann,45.698,68.94,-23.242,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,RH2m,hqnn,48.887,68.94,-20.053,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,RH2m,ensemble,47.844,68.94,-21.096,True,%,NASA+Meteo,68.94,90.0,1
2026-01-01,2026-01-01,PRmsl,lstm,101521.781,101450.0,71.781,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-01,2026-01-01,PRmsl,qlstm,101545.19,101450.0,95.19,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-01,2026-01-01,PRmsl,gru,101573.606,101450.0,123.606,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-01,2026-01-01,PRmsl,qgru,101498.154,101450.0,48.154,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-01,2026-01-01,PRmsl,ann,101401.472,101450.0,-48.528,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-01,2026-01-01,PRmsl,hqnn,101468.808,101450.0,18.808,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-01,2026-01-01,PRmsl,ensemble,101501.502,101450.0,51.502,True,Pa,NASA+Meteo,101450.0,101540.0,1
2026-01-02,2026-01-01,TMP2m,lstm,13.24,13.2,0.04,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,TMP2m,qlstm,14.26,13.2,1.06,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,TMP2m,gru,13.515,13.2,0.315,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,TMP2m,qgru,12.989,13.2,-0.211,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,TMP2m,ann,12.487,13.2,-0.713,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,TMP2m,hqnn,12.944,13.2,-0.256,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,TMP2m,ensemble,13.239,13.2,0.039,True,C,NASA+Meteo,13.2,14.0,2
2026-01-02,2026-01-01,RH2m,lstm,49.536,73.54,-24.004,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,RH2m,qlstm,54.119,73.54,-19.421,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,RH2m,gru,48.974,73.54,-24.566,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,RH2m,qgru,53.194,73.54,-20.346,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,RH2m,ann,51.822,73.54,-21.718,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,RH2m,hqnn,54.097,73.54,-19.443,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,RH2m,ensemble,51.957,73.54,-21.583,True,%,NASA+Meteo,73.54,78.0,2
2026-01-02,2026-01-01,PRmsl,lstm,101480.334,101760.0,-279.666,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-02,2026-01-01,PRmsl,qlstm,101484.692,101760.0,-275.308,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-02,2026-01-01,PRmsl,gru,101576.097,101760.0,-183.903,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-02,2026-01-01,PRmsl,qgru,101517.965,101760.0,-242.035,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-02,2026-01-01,PRmsl,ann,101336.934,101760.0,-423.066,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-02,2026-01-01,PRmsl,hqnn,101391.97,101760.0,-368.03,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-02,2026-01-01,PRmsl,ensemble,101464.665,101760.0,-295.335,True,Pa,NASA+Meteo,101760.0,101840.0,2
2026-01-03,2026-01-01,TMP2m,lstm,13.495,11.47,2.025,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,TMP2m,qlstm,14.216,11.47,2.746,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,TMP2m,gru,13.696,11.47,2.226,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,TMP2m,qgru,13.04,11.47,1.57,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,TMP2m,ann,13.166,11.47,1.696,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,TMP2m,hqnn,13.524,11.47,2.054,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,TMP2m,ensemble,13.523,11.47,2.053,True,C,NASA+Meteo,11.47,13.2,3
2026-01-03,2026-01-01,RH2m,lstm,51.148,70.89,-19.742,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,RH2m,qlstm,50.901,70.89,-19.989,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,RH2m,gru,45.277,70.89,-25.613,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,RH2m,qgru,51.717,70.89,-19.173,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,RH2m,ann,49.676,70.89,-21.214,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,RH2m,hqnn,50.577,70.89,-20.313,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,RH2m,ensemble,49.882,70.89,-21.008,True,%,NASA+Meteo,70.89,77.0,3
2026-01-03,2026-01-01,PRmsl,lstm,101568.921,101860.0,-291.079,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-03,2026-01-01,PRmsl,qlstm,101582.718,101860.0,-277.282,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-03,2026-01-01,PRmsl,gru,101652.935,101860.0,-207.065,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-03,2026-01-01,PRmsl,qgru,101583.361,101860.0,-276.639,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-03,2026-01-01,PRmsl,ann,101565.908,101860.0,-294.092,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-03,2026-01-01,PRmsl,hqnn,101577.197,101860.0,-282.803,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-03,2026-01-01,PRmsl,ensemble,101588.507,101860.0,-271.493,True,Pa,NASA+Meteo,101860.0,101930.0,3
2026-01-04,2026-01-01,TMP2m,lstm,12.945,12.23,0.715,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,TMP2m,qlstm,13.442,12.23,1.212,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,TMP2m,gru,12.821,12.23,0.591,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,TMP2m,qgru,11.775,12.23,-0.455,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,TMP2m,ann,12.554,12.23,0.324,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,TMP2m,hqnn,12.926,12.23,0.696,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,TMP2m,ensemble,12.744,12.23,0.514,True,C,NASA+Meteo,12.23,12.4,4
2026-01-04,2026-01-01,RH2m,lstm,56.504,64.24,-7.736,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,RH2m,qlstm,54.037,64.24,-10.203,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,RH2m,gru,50.147,64.24,-14.093,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,RH2m,qgru,54.202,64.24,-10.038,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,RH2m,ann,52.288,64.24,-11.952,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,RH2m,hqnn,54.982,64.24,-9.258,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,RH2m,ensemble,53.693,64.24,-10.547,True,%,NASA+Meteo,64.24,79.0,4
2026-01-04,2026-01-01,PRmsl,lstm,101468.754,101940.0,-471.246,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-04,2026-01-01,PRmsl,qlstm,101502.133,101940.0,-437.867,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-04,2026-01-01,PRmsl,gru,101545.047,101940.0,-394.953,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-04,2026-01-01,PRmsl,qgru,101468.437,101940.0,-471.563,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-04,2026-01-01,PRmsl,ann,101490.598,101940.0,-449.402,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-04,2026-01-01,PRmsl,hqnn,101475.46,101940.0,-464.54,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-04,2026-01-01,PRmsl,ensemble,101491.738,101940.0,-448.262,True,Pa,NASA+Meteo,101940.0,102050.0,4
2026-01-05,2026-01-01,TMP2m,lstm,13.186,11.39,1.796,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,TMP2m,qlstm,13.686,11.39,2.296,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,TMP2m,gru,13.175,11.39,1.785,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,TMP2m,qgru,11.779,11.39,0.389,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,TMP2m,ann,12.981,11.39,1.591,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,TMP2m,hqnn,13.261,11.39,1.871,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,TMP2m,ensemble,13.011,11.39,1.621,True,C,NASA+Meteo,11.39,12.4,5
2026-01-05,2026-01-01,RH2m,lstm,57.063,70.98,-13.917,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,RH2m,qlstm,53.259,70.98,-17.721,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,RH2m,gru,54.489,70.98,-16.491,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,RH2m,qgru,53.634,70.98,-17.346,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,RH2m,ann,51.398,70.98,-19.582,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,RH2m,hqnn,53.063,70.98,-17.917,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,RH2m,ensemble,53.818,70.98,-17.162,True,%,NASA+Meteo,70.98,79.0,5
2026-01-05,2026-01-01,PRmsl,lstm,101594.976,102030.0,-435.024,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-05,2026-01-01,PRmsl,qlstm,101632.142,102030.0,-397.858,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-05,2026-01-01,PRmsl,gru,101699.442,102030.0,-330.558,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-05,2026-01-01,PRmsl,qgru,101609.261,102030.0,-420.739,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-05,2026-01-01,PRmsl,ann,101633.536,102030.0,-396.464,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-05,2026-01-01,PRmsl,hqnn,101646.638,102030.0,-383.362,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-05,2026-01-01,PRmsl,ensemble,101635.999,102030.0,-394.001,True,Pa,NASA+Meteo,102030.0,102170.0,5
2026-01-06,2026-01-01,TMP2m,lstm,12.775,13.17,-0.395,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,TMP2m,qlstm,13.19,13.17,0.02,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,TMP2m,gru,12.687,13.17,-0.483,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,TMP2m,qgru,11.433,13.17,-1.737,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,TMP2m,ann,12.427,13.17,-0.743,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,TMP2m,hqnn,12.758,13.17,-0.412,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,TMP2m,ensemble,12.545,13.17,-0.625,True,C,NASA+Meteo,13.17,12.0,6
2026-01-06,2026-01-01,RH2m,lstm,57.578,63.32,-5.742,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,RH2m,qlstm,55.209,63.32,-8.111,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,RH2m,gru,52.154,63.32,-11.166,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,RH2m,qgru,54.765,63.32,-8.555,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,RH2m,ann,52.946,63.32,-10.374,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,RH2m,hqnn,55.831,63.32,-7.489,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,RH2m,ensemble,54.747,63.32,-8.573,True,%,NASA+Meteo,63.32,85.0,6
2026-01-06,2026-01-01,PRmsl,lstm,101554.053,102040.0,-485.947,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-06,2026-01-01,PRmsl,qlstm,101568.568,102040.0,-471.432,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-06,2026-01-01,PRmsl,gru,101603.218,102040.0,-436.782,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-06,2026-01-01,PRmsl,qgru,101507.7,102040.0,-532.3,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-06,2026-01-01,PRmsl,ann,101524.616,102040.0,-515.384,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-06,2026-01-01,PRmsl,hqnn,101523.661,102040.0,-516.339,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-06,2026-01-01,PRmsl,ensemble,101546.969,102040.0,-493.031,True,Pa,NASA+Meteo,102040.0,102160.0,6
2026-01-07,2026-01-01,TMP2m,lstm,13.09,11.17,1.92,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,TMP2m,qlstm,13.413,11.17,2.243,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,TMP2m,gru,12.992,11.17,1.822,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,TMP2m,qgru,12.213,11.17,1.043,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,TMP2m,ann,13.049,11.17,1.879,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,TMP2m,hqnn,13.193,11.17,2.023,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,TMP2m,ensemble,12.992,11.17,1.822,True,C,NASA+Meteo,11.17,10.8,7
2026-01-07,2026-01-01,RH2m,lstm,55.848,57.5,-1.652,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,RH2m,qlstm,54.783,57.5,-2.717,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,RH2m,gru,48.523,57.5,-8.977,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,RH2m,qgru,54.632,57.5,-2.868,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,RH2m,ann,52.977,57.5,-4.523,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,RH2m,hqnn,54.984,57.5,-2.516,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,RH2m,ensemble,53.625,57.5,-3.875,True,%,NASA+Meteo,57.5,89.0,7
2026-01-07,2026-01-01,PRmsl,lstm,101658.876,102160.0,-501.124,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-07,2026-01-01,PRmsl,qlstm,101675.13,102160.0,-484.87,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-07,2026-01-01,PRmsl,gru,101720.565,102160.0,-439.435,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-07,2026-01-01,PRmsl,qgru,101635.646,102160.0,-524.354,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-07,2026-01-01,PRmsl,ann,101660.991,102160.0,-499.009,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-07,2026-01-01,PRmsl,hqnn,101689.307,102160.0,-470.693,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-07,2026-01-01,PRmsl,ensemble,101673.419,102160.0,-486.581,True,Pa,NASA+Meteo,102160.0,102290.0,7
2026-01-08,2026-01-01,TMP2m,lstm,12.881,10.35,2.531,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,TMP2m,qlstm,13.33,10.35,2.98,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,TMP2m,gru,12.632,10.35,2.282,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,TMP2m,qgru,12.577,10.35,2.227,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,TMP2m,ann,12.811,10.35,2.461,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,TMP2m,hqnn,12.867,10.35,2.517,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,TMP2m,ensemble,12.85,10.35,2.5,True,C,NASA+Meteo,10.35,10.1,8
2026-01-08,2026-01-01,RH2m,lstm,54.962,50.49,4.472,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,RH2m,qlstm,55.067,50.49,4.577,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,RH2m,gru,48.883,50.49,-1.607,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,RH2m,qgru,55.131,50.49,4.641,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,RH2m,ann,52.058,50.49,1.568,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,RH2m,hqnn,55.278,50.49,4.788,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,RH2m,ensemble,53.563,50.49,3.073,True,%,NASA+Meteo,50.49,88.0,8
2026-01-08,2026-01-01,PRmsl,lstm,101657.214,102180.0,-522.786,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-08,2026-01-01,PRmsl,qlstm,101615.442,102180.0,-564.558,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-08,2026-01-01,PRmsl,gru,101643.608,102180.0,-536.392,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-08,2026-01-01,PRmsl,qgru,101567.921,102180.0,-612.079,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-08,2026-01-01,PRmsl,ann,101561.298,102180.0,-618.702,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-08,2026-01-01,PRmsl,hqnn,101560.246,102180.0,-619.754,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-08,2026-01-01,PRmsl,ensemble,101600.955,102180.0,-579.045,True,Pa,NASA+Meteo,102180.0,102310.0,8
2026-01-09,2026-01-01,TMP2m,lstm,13.215,12.16,1.055,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,TMP2m,qlstm,13.803,12.16,1.643,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,TMP2m,gru,13.195,12.16,1.035,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,TMP2m,qgru,13.244,12.16,1.084,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,TMP2m,ann,13.248,12.16,1.088,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,TMP2m,hqnn,13.231,12.16,1.071,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,TMP2m,ensemble,13.323,12.16,1.163,True,C,NASA+Meteo,12.16,11.4,9
2026-01-09,2026-01-01,RH2m,lstm,54.147,44.42,9.727,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,RH2m,qlstm,54.893,44.42,10.473,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,RH2m,gru,48.38,44.42,3.96,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,RH2m,qgru,55.067,44.42,10.647,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,RH2m,ann,52.481,44.42,8.061,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,RH2m,hqnn,54.88,44.42,10.46,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,RH2m,ensemble,53.308,44.42,8.888,True,%,NASA+Meteo,44.42,83.0,9
2026-01-09,2026-01-01,PRmsl,lstm,101776.121,102060.0,-283.879,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-09,2026-01-01,PRmsl,qlstm,101715.875,102060.0,-344.125,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-09,2026-01-01,PRmsl,gru,101722.399,102060.0,-337.601,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-09,2026-01-01,PRmsl,qgru,101727.931,102060.0,-332.069,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-09,2026-01-01,PRmsl,ann,101654.193,102060.0,-405.807,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-09,2026-01-01,PRmsl,hqnn,101700.228,102060.0,-359.772,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-09,2026-01-01,PRmsl,ensemble,101716.125,102060.0,-343.875,True,Pa,NASA+Meteo,102060.0,102190.0,9
2026-01-10,2026-01-01,TMP2m,lstm,13.0,12.06,0.94,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,TMP2m,qlstm,13.645,12.06,1.585,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,TMP2m,gru,12.998,12.06,0.938,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,TMP2m,qgru,12.902,12.06,0.842,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,TMP2m,ann,12.934,12.06,0.874,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,TMP2m,hqnn,12.993,12.06,0.933,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,TMP2m,ensemble,13.079,12.06,1.019,True,C,NASA+Meteo,12.06,11.3,10
2026-01-10,2026-01-01,RH2m,lstm,55.686,49.86,5.826,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,RH2m,qlstm,55.063,49.86,5.203,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,RH2m,gru,50.622,49.86,0.762,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,RH2m,qgru,55.107,49.86,5.247,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,RH2m,ann,52.279,49.86,2.419,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,RH2m,hqnn,54.68,49.86,4.82,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,RH2m,ensemble,53.906,49.86,4.046,True,%,NASA+Meteo,49.86,81.0,10
2026-01-10,2026-01-01,PRmsl,lstm,101742.756,101950.0,-207.244,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-10,2026-01-01,PRmsl,qlstm,101640.341,101950.0,-309.659,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-10,2026-01-01,PRmsl,gru,101628.97,101950.0,-321.03,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-10,2026-01-01,PRmsl,qgru,101651.457,101950.0,-298.543,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-10,2026-01-01,PRmsl,ann,101574.913,101950.0,-375.087,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-10,2026-01-01,PRmsl,hqnn,101581.524,101950.0,-368.476,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-10,2026-01-01,PRmsl,ensemble,101636.66,101950.0,-313.34,True,Pa,NASA+Meteo,101950.0,102050.0,10
2026-01-11,2026-01-01,TMP2m,lstm,13.267,11.23,2.037,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,TMP2m,qlstm,13.936,11.23,2.706,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,TMP2m,gru,13.384,11.23,2.154,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,TMP2m,qgru,12.901,11.23,1.671,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,TMP2m,ann,13.337,11.23,2.107,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,TMP2m,hqnn,13.322,11.23,2.092,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,TMP2m,ensemble,13.358,11.23,2.128,True,C,NASA+Meteo,11.23,10.6,11
2026-01-11,2026-01-01,RH2m,lstm,56.335,45.74,10.595,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,RH2m,qlstm,55.162,45.74,9.422,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,RH2m,gru,51.27,45.74,5.53,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,RH2m,qgru,55.012,45.74,9.272,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,RH2m,ann,52.192,45.74,6.452,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,RH2m,hqnn,54.245,45.74,8.505,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,RH2m,ensemble,54.036,45.74,8.296,True,%,NASA+Meteo,45.74,76.0,11
2026-01-11,2026-01-01,PRmsl,lstm,101761.691,102080.0,-318.309,True,Pa,NASA+Meteo,102080.0,102260.0,11
2026-01-11,2026-01-01,PRmsl,qlstm,101690.823,102080.0,-389.177,True,Pa,NASA+Meteo,102080.0,102260.0,11
2026-01-11,2026-01-01,PRmsl,gru,101704.811,102080.0,-375.189,True,Pa,NASA+Meteo,102080.0,102260.0,11
